trial,incumbent,candidate,design,resample,n_tasks,horizon_pairs,success_shift,mean_pairs_available,min_pairs_available,method,alpha_scheme,alpha_win,alpha_guard,alpha_harm,delta,min_n,reps,p_deploy,p_harm_stop,p_any_decision,se_p_deploy,se_p_harm,p_deploy_retained_variant,p_win_gate_ever,p_guard_gate_ever,p_harm_gate_ever,stop_pair_q25_given_stop,stop_pair_median_given_stop,stop_pair_q75_given_stop,stop_pair_q25_censored,stop_pair_median_censored,stop_pair_q75_censored,deploy_pair_median,harm_pair_median,mean_frac_arrivals_after_decision,exp_frac_arrivals_saved_from_inferior,exp_frac_of_inferior_exposures_avoided,exp_frac_latency_saved,median_arrivals_started_at_decision_given_stop
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,20000,0.796,0.0,0.796,0.0028494209938161,0.0,0.796,1.0,0.796,0.0,102.0,158.0,215.0,118.0,186.0,274.0,158.0,,0.3651023688663282,0.1823505076142132,0.3647068159798142,0.2311723677925985,318.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,10,20000,0.0165,0.0,0.0165,0.0009007705035135,0.0,0.0165,1.0,0.0165,0.0,79.25,157.0,229.0,,,,157.0,,0.0078857868020304,0.0039402707275803,0.0078806667990996,0.0049963755117631,316.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.03,20,20000,0.0164,0.0,0.0164,0.0008980824015645,0.0,0.0164,1.0,0.0164,0.0,80.0,158.0,229.25,,,,158.0,,0.0077877326565143,0.0038914551607445,0.0077830341125561,0.0049322953045237,318.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,10,20000,0.0444,0.0,0.0444,0.0014565136456621,0.0,0.0444,1.0,0.0444,0.0,98.75,172.0,239.0,,,,172.0,,0.0191750423011844,0.0095785109983079,0.0191573266985972,0.012115223933666,345.5
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.05,20,20000,0.04425,0.0,0.04425,0.00145416535339,0.0,0.04425,1.0,0.04425,0.0,100.0,172.0,239.0,,,,172.0,,0.0190124365482233,0.0094973773265651,0.0189950567741686,0.0120081690155982,346.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,10,20000,0.3223,0.0,0.3223,0.0033047141328714,0.0,0.3223,1.0,0.3223,0.0,124.0,191.0,246.0,251.0,,,191.0,,0.1229206429780034,0.0613733502538071,0.1227486528550538,0.077744168508641,384.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.1,20,20000,0.322,0.0,0.322,0.0033039067783459,0.0,0.322,1.0,0.322,0.0,125.0,191.0,246.0,251.0,,,191.0,,0.1224818104906937,0.0611539763113367,0.1223098979916093,0.077463302718797,384.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,10,20000,0.79605,0.0,0.79605,0.00284916125816,0.0,0.79605,1.0,0.79605,0.0,102.0,158.0,215.0,118.0,186.0,274.0,158.0,,0.3660739424703892,0.1828363790186125,0.3656785742446665,0.2317960355387255,317.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,twosided_equal,0.025,0.025,0.025,0.15,20,20000,0.796,0.0,0.796,0.0028494209938161,0.0,0.796,1.0,0.796,0.0,102.0,158.0,215.0,118.0,186.0,274.0,158.0,,0.3651023688663282,0.1823505076142132,0.3647068159798142,0.2311723677925985,318.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,20000,0.01145,0.0,0.01145,0.0007522930778626,0.0,0.01145,1.0,0.01145,0.0,89.0,166.0,237.0,,,,166.0,,0.0051400169204737,0.0025677664974619,0.0051356146781353,0.003258975309791,337.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,20000,0.01135,0.0,0.01135,0.00074903863385,0.0,0.01135,1.0,0.01135,0.0,90.0,169.0,237.0,,,,169.0,,0.0050426395939086,0.0025192893401015,0.0050386588213078,0.0031956551442492,340.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,20000,0.0329,0.0,0.0329,0.0012613007175134,0.0,0.0329,1.0,0.0329,0.0,105.0,178.5,237.75,,,,178.5,,0.0137797800338409,0.0068843485617597,0.0137689161215085,0.0087204121314311,358.5
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,20000,0.0328,0.0,0.0328,0.0012594474979132,0.0,0.0328,1.0,0.0328,0.0,105.0,179.0,238.0,,,,179.0,,0.0136815566835871,0.0068354483925549,0.0136711142275359,0.0086561705464274,359.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,20000,0.2732,0.0,0.2732,0.0031508868592826,0.0,0.2732,1.0,0.2732,0.0,132.0,197.0,250.0,280.0,,,197.0,,0.0991595600676819,0.0495048223350253,0.0990112194677884,0.06265988481018,396.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,20000,0.273,0.0,0.273,0.0031501666622577,0.0,0.273,1.0,0.273,0.0,132.0,197.0,250.0,281.0,,,197.0,,0.0989110829103214,0.049380372250423,0.0987623153397025,0.0625024555730212,397.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,20000,0.75875,0.0,0.75875,0.0030252969895532,0.0,0.75875,1.0,0.75875,0.0,111.0,167.0,223.0,130.0,201.0,291.0,167.0,,0.3301212351945854,0.1648697969543147,0.3297448385811889,0.208987232801426,336.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,betting,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,20000,0.75865,0.0,0.75865,0.0030257245206726,0.0,0.75865,1.0,0.75865,0.0,111.0,167.0,223.0,130.0,201.0,291.0,167.0,,0.3295630287648054,0.1645907783417935,0.3291867924802865,0.2086368360371551,337.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.03,10,20000,5e-05,0.0,5e-05,4.999874998437461e-05,0.0,5e-05,1.0,5e-05,0.0,222.0,222.0,222.0,,,,222.0,,1.2351945854483926e-05,6.2605752961082915e-06,1.2521349747356387e-05,8.138064017226831e-06,445.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.03,20,20000,5e-05,0.0,5e-05,4.999874998437461e-05,0.0,5e-05,1.0,5e-05,0.0,222.0,222.0,222.0,,,,222.0,,1.2351945854483926e-05,6.2605752961082915e-06,1.2521349747356387e-05,8.138064017226831e-06,445.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.05,10,20000,0.0004,0.0,0.0004,0.000141393069137,0.0,0.0004,1.0,0.0004,0.0,213.25,256.0,276.25,,,,256.0,,7.825719120135364e-05,3.9001692047377325e-05,7.800462477744993e-05,5.0999938128182265e-05,513.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.05,20,20000,0.0004,0.0,0.0004,0.000141393069137,0.0,0.0004,1.0,0.0004,0.0,213.25,256.0,276.25,,,,256.0,,7.825719120135364e-05,3.9001692047377325e-05,7.800462477744993e-05,5.0999938128182265e-05,513.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.1,10,20000,0.01875,0.0,0.01875,0.0009591255783264,0.0,0.01875,1.0,0.01875,0.0,221.0,252.0,274.0,,,,252.0,,0.0032134517766497,0.0016032148900169,0.0032064807798973,0.0020344056851452,507.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.1,20,20000,0.01875,0.0,0.01875,0.0009591255783264,0.0,0.01875,1.0,0.01875,0.0,221.0,252.0,274.0,,,,252.0,,0.0032134517766497,0.0016032148900169,0.0032064807798973,0.0020344056851452,507.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.15,10,20000,0.2276,0.0,0.2276,0.0029647785752059,0.0,0.2276,1.0,0.2276,0.0,209.0,245.5,273.0,,,,245.5,,0.0441082910321489,0.0219917089678511,0.0439841175138826,0.0278715182476947,493.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,nosplit_iut,0.05,0.05,0.05,0.15,20,20000,0.2276,0.0,0.2276,0.0029647785752059,0.0,0.2276,1.0,0.2276,0.0,209.0,245.5,273.0,,,,245.5,,0.0441082910321489,0.0219917089678511,0.0439841175138826,0.0278715182476947,493.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.03,10,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.03,20,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.05,10,20000,5e-05,0.0,5e-05,4.999874998437461e-05,0.0,5e-05,1.0,5e-05,0.0,222.0,222.0,222.0,,,,222.0,,1.2351945854483926e-05,6.2605752961082915e-06,1.2521349747356387e-05,8.138064017226831e-06,445.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.05,20,20000,5e-05,0.0,5e-05,4.999874998437461e-05,0.0,5e-05,1.0,5e-05,0.0,222.0,222.0,222.0,,,,222.0,,1.2351945854483926e-05,6.2605752961082915e-06,1.2521349747356387e-05,8.138064017226831e-06,445.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.1,10,20000,0.0056,0.0,0.0056,0.0005276665613813,0.0,0.0056,1.0,0.0056,0.0,231.75,254.5,277.25,,,,254.5,,0.000864551607445,0.0004317258883248,0.0008634655102805,0.000547779437577,510.5
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.1,20,20000,0.0056,0.0,0.0056,0.0005276665613813,0.0,0.0056,1.0,0.0056,0.0,231.75,254.5,277.25,,,,254.5,,0.000864551607445,0.0004317258883248,0.0008634655102805,0.000547779437577,510.5
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.15,10,20000,0.1122,0.0,0.1122,0.0022317163798296,0.0,0.1122,1.0,0.1122,0.0,225.0,255.0,275.25,,,,255.0,,0.0182909475465313,0.0091156514382402,0.0182315928544379,0.0115743842118073,512.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,deploy_bonf2,0.025,0.025,0.05,0.15,20,20000,0.1122,0.0,0.1122,0.0022317163798296,0.0,0.1122,1.0,0.1122,0.0,225.0,255.0,275.25,,,,255.0,,0.0182909475465313,0.0091156514382402,0.0182315928544379,0.0115743842118073,512.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.03,10,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.03,20,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.05,10,20000,5e-05,0.0,5e-05,4.999874998437461e-05,0.0,5e-05,1.0,5e-05,0.0,222.0,222.0,222.0,,,,222.0,,1.2351945854483926e-05,6.2605752961082915e-06,1.2521349747356387e-05,8.138064017226831e-06,445.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.05,20,20000,5e-05,0.0,5e-05,4.999874998437461e-05,0.0,5e-05,1.0,5e-05,0.0,222.0,222.0,222.0,,,,222.0,,1.2351945854483926e-05,6.2605752961082915e-06,1.2521349747356387e-05,8.138064017226831e-06,445.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.1,10,20000,0.0056,0.0,0.0056,0.0005276665613813,0.0,0.0056,1.0,0.0056,0.0,231.75,254.5,277.25,,,,254.5,,0.000864551607445,0.0004317258883248,0.0008634655102805,0.000547779437577,510.5
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.1,20,20000,0.0056,0.0,0.0056,0.0005276665613813,0.0,0.0056,1.0,0.0056,0.0,231.75,254.5,277.25,,,,254.5,,0.000864551607445,0.0004317258883248,0.0008634655102805,0.000547779437577,510.5
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.15,10,20000,0.1122,0.0,0.1122,0.0022317163798296,0.0,0.1122,1.0,0.1122,0.0,225.0,255.0,275.25,,,,255.0,,0.0182909475465313,0.0091156514382402,0.0182315928544379,0.0115743842118073,512.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,twosided_equal,0.025,0.025,0.025,0.15,20,20000,0.1122,0.0,0.1122,0.0022317163798296,0.0,0.1122,1.0,0.1122,0.0,225.0,255.0,275.25,,,,255.0,,0.0182909475465313,0.0091156514382402,0.0182315928544379,0.0115743842118073,512.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,10,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.03,20,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,10,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.05,20,20000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,10,20000,0.00275,0.0,0.00275,0.0003702997096947,0.0,0.00275,1.0,0.00275,0.0,235.0,256.0,282.0,,,,256.0,,0.000386040609137,0.0001926395939086,0.0003852853158747,0.0002448310753394,514.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.1,20,20000,0.00275,0.0,0.00275,0.0003702997096947,0.0,0.00275,1.0,0.00275,0.0,235.0,256.0,282.0,,,,256.0,,0.000386040609137,0.0001926395939086,0.0003852853158747,0.0002448310753394,514.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,10,20000,0.07015,0.0,0.07015,0.0018059481927785,0.0,0.07015,1.0,0.07015,0.0,232.5,256.0,279.0,,,,256.0,,0.0105260575296108,0.0052470389170896,0.0104942447477168,0.0066719606226217,514.0
T1,self_test_repair,single_shot,pair_coin,boot,591,295,none,295.0,295,normal_mixture,bonf3,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.15,20,20000,0.07015,0.0,0.07015,0.0018059481927785,0.0,0.07015,1.0,0.07015,0.0,232.5,256.0,279.0,,,,256.0,,0.0105260575296108,0.0052470389170896,0.0104942447477168,0.0066719606226217,514.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.03,10,20000,0.056,0.0,0.056,0.0016257921146321,0.0,0.056,1.0,0.056,0.0,124.0,268.0,419.25,,,,268.0,,0.0288764499121265,0.014430360281195,0.0288607205623901,0.0182731474503963,539.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.03,20,20000,0.05575,0.0,0.05575,0.001622373839471,0.0,0.05575,1.0,0.05575,0.0,126.0,269.0,420.0,,,,269.0,,0.0286294376098418,0.0143068541300527,0.0286137082601054,0.0181127683318617,541.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.05,10,20000,0.1692,0.0,0.1692,0.0026511446584447,0.0,0.1692,1.0,0.1692,0.0,189.0,334.0,455.0,,,,334.0,,0.0742846660808435,0.0371197275922671,0.0742394551845342,0.0470365642946459,669.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.05,20,20000,0.1688,0.0,0.1688,0.0026486464467723,0.0,0.1688,1.0,0.1688,0.0,190.0,334.0,456.0,,,,334.0,,0.0737949472759226,0.0368751318101933,0.0737502636203866,0.0467222006068871,671.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.1,10,20000,0.79355,0.0,0.79355,0.0028620656657386,0.0,0.79355,1.0,0.79355,0.0,171.0,287.0,408.0,203.0,348.0,525.0,287.0,,0.3871109841827768,0.193455360281195,0.3869107205623901,0.2450193357558494,577.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.1,20,20000,0.79335,0.0,0.79335,0.0028630907905618,0.0,0.79335,1.0,0.79335,0.0,172.0,287.0,408.0,203.0,348.0,526.0,287.0,,0.386372144112478,0.193086072056239,0.3861721441124781,0.2445534314133767,577.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.15,10,20000,0.9962,0.0,0.9962,0.000435060915275,0.0,0.9962,1.0,0.9962,0.0,95.0,159.0,238.0,95.0,159.0,239.0,159.0,,0.6872989015817224,0.3435215729349736,0.6870431458699473,0.4351755658558002,319.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,nosplit_iut,0.05,0.05,0.05,0.15,20,20000,0.99615,0.0,0.99615,0.0004379028145604,0.0,0.99615,1.0,0.99615,0.0,96.0,159.0,238.0,96.0,159.0,239.0,159.0,,0.6859728910369068,0.3428589630931458,0.6857179261862917,0.4343333336577337,320.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.03,10,20000,0.03205,0.0,0.03205,0.0012454476604819,0.0,0.03205,1.0,0.03205,0.0,135.0,274.0,425.0,,,,274.0,,0.0162492530755711,0.0081202987697715,0.016240597539543,0.0102616048354651,550.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.03,20,20000,0.032,0.0,0.032,0.0012445079348883,0.0,0.032,1.0,0.032,0.0,135.0,274.0,425.0,,,,274.0,,0.0162000878734622,0.0080956942003514,0.0161913884007029,0.0102304088265265,550.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.05,10,20000,0.1127,0.0,0.1127,0.0022360535548148,0.0,0.11275,1.0,0.11275,0.0,207.25,351.0,468.0,,,,351.0,,0.0467121265377855,0.0233414762741652,0.0466829525483304,0.0295958964049167,705.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.05,20,20000,0.11245,0.0,0.11245,0.002233886719375,0.0,0.11245,1.0,0.11245,0.0,208.0,352.0,469.0,,,,352.0,,0.0464670474516695,0.0232189806678383,0.0464379613356766,0.0294381440911334,707.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.1,10,20000,0.71495,0.0,0.71495,0.0031921505094528,0.0,0.71495,1.0,0.71495,0.0,204.0,321.0,433.0,251.0,411.0,,321.0,,0.3162744727592267,0.1580454745166959,0.3160909490333919,0.2002087206689269,644.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.1,20,20000,0.71495,0.0,0.71495,0.0031921505094528,0.0,0.71495,1.0,0.71495,0.0,204.0,321.0,433.0,251.0,411.0,,321.0,,0.3160628734622144,0.1579398945518453,0.3158797891036907,0.2000720469984012,644.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.15,10,20000,0.99275,0.0,0.99275,0.0005998932196649,0.0,0.99275,1.0,0.99275,0.0,117.0,187.0,272.0,118.0,188.0,274.0,187.0,,0.6375394112478032,0.3186419595782074,0.6372839191564148,0.4036501461923923,376.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,deploy_bonf2,0.025,0.025,0.05,0.15,20,20000,0.9927,0.0,0.9927,0.0006019431036235,0.0,0.9927,1.0,0.9927,0.0,118.0,187.0,272.0,118.0,188.0,274.0,187.0,,0.6369884446397187,0.3183665202108963,0.6367330404217927,0.4033041216550966,377.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.03,10,20000,0.03205,0.0,0.03205,0.0012454476604819,0.0,0.03205,1.0,0.03205,0.0,135.0,274.0,425.0,,,,274.0,,0.0162492530755711,0.0081202987697715,0.016240597539543,0.0102616048354651,550.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.03,20,20000,0.032,0.0,0.032,0.0012445079348883,0.0,0.032,1.0,0.032,0.0,135.0,274.0,425.0,,,,274.0,,0.0162000878734622,0.0080956942003514,0.0161913884007029,0.0102304088265265,550.5
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.05,10,20000,0.1127,0.0,0.1127,0.0022360535548148,0.0,0.11275,1.0,0.11275,0.0,207.25,351.0,468.0,,,,351.0,,0.0467121265377855,0.0233414762741652,0.0466829525483304,0.0295958964049167,705.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.05,20,20000,0.11245,0.0,0.11245,0.002233886719375,0.0,0.11245,1.0,0.11245,0.0,208.0,352.0,469.0,,,,352.0,,0.0464670474516695,0.0232189806678383,0.0464379613356766,0.0294381440911334,707.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.1,10,20000,0.71495,0.0,0.71495,0.0031921505094528,0.0,0.71495,1.0,0.71495,0.0,204.0,321.0,433.0,251.0,411.0,,321.0,,0.3162744727592267,0.1580454745166959,0.3160909490333919,0.2002087206689269,644.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.1,20,20000,0.71495,0.0,0.71495,0.0031921505094528,0.0,0.71495,1.0,0.71495,0.0,204.0,321.0,433.0,251.0,411.0,,321.0,,0.3160628734622144,0.1579398945518453,0.3158797891036907,0.2000720469984012,644.0
T1,self_test_repair,single_shot,pair_coin,boot,1138,569,none,569.0,569,betting,twosided_equal,0.025,0.025,0.025,0.15,10,20000,0.99275,0.0,0.99275,0.0005998932196649,0.0,0.99275,1.0,0.99275,0.0,117.0,187.0,272.0,118.0,188.0,274.0,187.0,,0.6375394112478032,0.3186419595782074,0.6372839191564148,0.4036501461923923,376.0
